,content,label
1125,回复@现代可汗:以后咱们也这样吃？？？大蒜馒头咸菜…………… //@现代可汗:我就吃的拉面！@鹏的莹 你太腐败了，老吃生蚝！[怒] //@陈思元Cgoldy:悲…………  //@?脾?de猫猫公主:你吃的最好~,0
1126,师太总调皮。[嘻嘻] //@Jason-无名:[哈哈]//@雪凝花璨:要咋样？不过是插科打诨而已，怎担得起一个坑字？？[抓狂][抓狂][泪][泪][泪] //@整合营销传播推动者:我的小心脏经不起啊[委屈] //@雪凝花璨:哎！罢了！算了，插科打诨都说是被坑，桑心啊。[泪] //@Jason-无名:哈哈，打起来啦？[哈哈],0
1127,好大的雨[晕],0
1128,熟透了[泪],0
1129,没人理呀！请求转！//@晨曦__朝阳: 应让他们做出合理解释并尽快弥补对两位智障者造成的伤害。[鄙视][怒骂]//@牛成志---笑人:得有人帮帮呀!社会需要和谐、友善！//@牛成志---笑人: [泪]//@牛成志---笑人: [怒][怒][怒]//@牛成志---笑人: [怒][怒],0
1130,阳春面可没炸酱面好吃！//@好人老周: 回复@有福社长: 有食即可，一碗阳春面[馋嘴] //@好人老周:回复@有福社长: 酒色一起补[酷] //@有福社长:回复@好人老周:出的是血，补得是酒。酒仙之风度啊老周[江南style] //@好人老周:回复@有福社长: 量太大了[悲伤] //@有福社长:回复@好人老周:2000cc ? [笑哈哈],0
1131,刚去浇花才发现，我可爱的球球花盆不知道什么时候，悄悄自杀了，[泪][泪][泪]。。。默哀ing。。。,0
1132,[泪][泪][泪]//@估价师谭杰:转发微博,0
1133,之前不小心把75写出了（75-11），然后这条微博就无论如何都发不出来了。[衰],0
1134,可惜不是我，一觉到天明！//@陈楠perper:啊哈哈哈//@莫布拉: 碎叫！ //@?金free?格格: //@阿小小英语名还没想好: [泪][泪][泪][泪][泪] //@早安丶晚安丶心语:基本是这么个情况。,0
1135,回复@张嘉仁Jungle:??的~你悠?的?候，已?很享受了[偷笑]#姐姐立正向前走#加油丫！ //@张嘉仁Jungle:我忙到已经让ipod躺在衣柜里了。[泪][泪],0
1136,在涵珍园，SLH午宴，终于开吃啦！我饿啦~ 饿饿饿~[馋嘴][馋嘴][馋嘴][汗] [晕][晕]   我在这里: #涵珍园# http://t.cn/SM8nLF,0
1137,朕   乃忧国忧官  民习以为常[晕] //@韩军的舞台:粪添成运[哈哈] //@香慢: @韩军的舞台 [偷笑]  //@瞬间倾城的围脖:确实。。。,0
1138,其实我并不开心[失望][泪],0
1139,查完了，中度脂肪肝。。。[泪],0
1140,居然还有榴莲煲鸡汤！！@Missloving //@-武汉C佳水果店-陈威:我哪里有Q7送货……[泪][泪][泪][泪],0
1141,回复@于士博0411:我刚才是转发的 我要让大家都看到你的丑恶嘴脸 //@于士博0411:回复@赵玺为赵彬相声:我不说话了！[悲伤],0
1142,原来如此，又是大风[失望],0
1143,已经做到好几点了，偶也步入相亲的行列了！[泪] //@失恋专属:【女人提升自信的12个金法】,0
1144,好坏[泪],0
1145,流氓天朝[怒][怒] //@万博洋Mark:这帮孙子脸皮比脚皮都厚//@于谦: 告诉他，咱现在住的都是国家提供的房子----就是你付完全款七十年之后，还要退还给国家。 //@黄田围脖:这孙子没活在天朝吧？//@王兵的围脖: 国家提供的房子？在哪儿？ //@benawang:国家提供的房子在哪//@安?尼GZ:同问。,0
1146,[衰]太过分了,0
1147,//@剑钧: 哈哈，原来户籍也像弹簧，你强它就弱，你弱它就强。//@一千零一页顾北: [泪],0
1148,求民众代表监督检查全过程！ //@CBD网:江坚强！人更坚强！//@CBD小妞:江坚强[泪]@思想聚焦 @何兵@何刚,0
1149,回复@Enchantments:你怎么能这么了解他，从前到现在！你说的字字见血！针针到肉！！我就纳闷，说自己是广药毕业的很不见得光吗？为什么非要说自己是中山大学毕业？说自己是音乐人？摄影师？明星？模特？噢卖嘎！难道这样档次会显得高一些么！[挖鼻屎][挖鼻屎][思考][思考][衰][衰][疑问][黑线] //@Ench,0
1150,[晕]//@?皇叔V:转发微博,0
1151,[汗] //@平凡的咸蛋:[晕],0
1152,一早起发现我最爱的香水不见了，没有了好心情。[泪][泪],0
1153,这只宫廷黄鸡太精神了，真不舍得吃[泪],0
1154,那咱们再一起努力吧！ //@o艾米0: 你的蓝裤子已经可以引领我俩了， //@TTR_狮子座:你俩带我一个呗，哈哈 // @o兰毛毛o : 穿吧！实在不能再灰土土了……[泪] @o艾米0,0
1155,我想买HD25[泪],0
1156,@咩咩洋Cathy 为什么我不知道[泪]你也不知道,0
1157,抵制 //@XQ芹菜://@梦爱薇不变: #致青春#抵制//@薇V笑大本营://@薇力无极限:越来越恶劣//@李大水果:坚决抵制！[怒] //@致我们终将逝去的青春movie: @赵薇 @HERO?又廷 @韩庚 @杨子姗 @江疏影maggie @张瑶 @刘雅瑟 @包贝尔 @郑恺 @黄明hm @佟丽娅 @Esther王嘉佳 @光线影业官方微博,0
1158,听到好的声音，会让我感动的瞬间热泪盈眶[泪],0
1159,周校长忘了那句话“台风来了，猪也能飞”！[挖鼻屎][鄙视][衰],0
1160,忐忑从何而来？你的心里。为什么忐忑？不能告诉你[泪][睡觉],0
1161,三观要毁！！//@wanglin_若水: 毁童年[衰],0
1162,有压力[晕][晕],0
1163,你是说于总哪？//@洪毅7027: 没办法，越来越聪明了，所以头发见少//@打了鸡血的白蝎子: 你太坏了 哪壶不开提哪壶[衰] //@BMWKNIGHT:长头发的没见过，转一个 //@打了鸡血的白蝎子:15年前,0
1164,说明你是贤人！ //@咱们一起去旅行:小人太可恶啦！[抓狂],0
1165,[嘻嘻]这是配合春晚广告销售部吗？我仍然记得2009年他们的嘴脸 [怒]//@David_成维忠:转发微博,0
1166,#敢吃逗你玩#【新郎看到新娘穿着婚纱的那瞬间】据说，在国外，新娘的婚纱只能在结婚当天新郎才能看到，这个习俗延续于希腊的传统。于是......这满眼的可都是真爱啊[心]新郎哭的好萌[泪],0
1167,【三条让人呕吐的新闻】 一是华西村书记晒工资：基本月工资就2000多元。 二是梁稳根：生1000次死1000次都希望是在中国，漂亮姑娘都爱嫁共产党员。 三是卫生部：希望香港严厉打击大陆孕妇赴港产子现象。 拜托了！你们说话都得体点好吗？[抓狂]网易微博@IPO观察@有福社长@李?小?,0
1168,#死猪做饲料# [怒][怒] 详情:http://t.cn/zTUaXWF,0
1169,【反差啊】我和岚琪儿短袖短裤、露着大腿。下车才发现差别怎么那么大啊？都快冻死了，再看看上车的人，都是长衣长裤加外套[抓狂]。还好回家老爸已经煮好了饺子，这热乎乎的，寒气一下子就没了，温暖[爱心]。（该死的卢小三，看我明天不骂你才怪，你爸说你太不靠谱了[弱]）,0
1170,今天的培训有个插曲让我发出了果壳网式的哀嚎。。。[晕][抓狂][衰],0
1171,我妈昨天学缠腹带算是白学了，一觉起来忘光光。只能又麻烦黎小姐，手把手的教教男保姆五花大绑我的方法[泪]。学会了这个方法，不但能帮我恢复，以后做脱骨肘子也用的上 我研究了，缠放法基本一致[耶],0
1172,@老电影 @千顷宝贝 @彩艺Shining @@活着活着就明白了 [泪],0
1173,向组织报告、俺一出门东风桥由东向西的敏感地界儿直接就戒严了[泪]赶来的各路仁人志士也都人困马乏一脑袋扎堆在四环边上另图大计、我从燕莎川到您家的梦想成空[晕]望稍等[偷笑],0
1174,我的[偷笑]//@熊豆门墩黑: [衰]我的一鱼两吃[偷笑] //@望京一号餐厅:吃什么都可以，泡面确实是可以少吃的食物[呵呵],0
1175,回复@刘丹:是她不管在梦里还是现实都一样的讨厌~~ //@刘丹:我觉得麦麦在你的梦里和现实里都是一样的悲惨遭遇@猪小春- //@海?-oprah:回复@猪小春-:…你别这样行不行，我在你梦里能不能安好一次啊…[泪] //@猪小春-:刚才做梦把你打了一顿然后绝交了。我都哭醒了。,0
1176,灭high王，你诚心气我是吧[怒] //@微笑的haia:冰箱开关时会自动告诉你又胖了几斤才算聪明。[挖鼻屎],0
1177,//@Dalson:[泪][泪][泪][泪] //@大肚强哥:一张图片，胜过千言万语,0
1178,我是不是要死了啊[泪][泪][泪],0
1179,太肥腻了，我就是不吃。 //@四川烹饪杂志:抓狂中[抓狂]。。。。。减肥计划要失败了。。。。。。,0
1180,@微博Android客户端  给一个中肯的建议，能不能不要把android上的客户端做的跟爱疯上越来越像，保持一点独特的东西吧，谢谢！[衰],0
1181,抗辐射衣都不穿，直接审查工作，领导的良心啊。[泪]//@kiko_solo: 这就是国家要大力发展的光伏业么？我怎么记得一直都产能过剩呢,0
1182,[怒]//@layla7:儿研所开过[衰] //@疫苗与科学:来自严谨德国的洋中药【施保利通】，你家孩子用了没有？,0
1183,[泪] //@妹莉十足:什么精神？这是神经（如果只看表面不追究背后原由）。 // @张磊娱乐房产家居 :省吃俭用多年，硬是省钱买了四套房。从生病到去世没有住过一天――这是什么精神？？,0
1184,二十年后重捡起佳丽茶喝，还是喝不出你说的「穿透性」[失望]是不是灵力强，感受力才强啊@lotus尧元,0
1185,木爷和TT每次出门儿都很嗨，从下楼开始就疯了似地拽着绳子和我一起往下爆冲，今天才冲出了楼门儿就用狗绳儿刮倒了门口的一片自行车，我扶车他俩就在边儿上坐着看，恰逢一大妈路过对我说：AUV~这狗真好看，应该训练一下儿去参加电视台的狗狗向前冲！我说大妈，我看向前冲?????????就不用训练了吧？[泪],0
1186,今天悲催到无敌啊，要在麦当劳坐到凌晨，等着上火车，为了喝点热白开还只能用我的体温把它捂热了。。容易吗我[衰],0
1187,是说十八大海关都不干活了么？我的鞋在海关清了七天关了，还delay呢，服了[抓狂],0
1188,[怒骂]该死的畜生！,0
1189,【#超级笑星#微直播】霸王！别开枪！是我！我是虞姬！[衰][衰]我勒个去~这个虞姬和刚刚的小倩有一拼~[偷笑]@笨人苏豪 、苏丹两位上演荒唐版《霸王别姬》大家一起来看看吧~[挤眼],0
1190,[怒]这货不是米粉是塑料袋这货不是米粉是塑料袋这货不是米粉是塑料袋这货不是米粉是塑料袋这货不是米粉是塑料袋这货不是米粉是塑料袋这货不是米粉是塑料袋,0
1191,胸部还是亮点的！ //@小小皮皮小小球球:可怕 //@李扬Tony: 她图什么？[疑问] //@扬慕勋:那人家还有胸呢[抓狂][抓狂],0
1192,回复@某小A_:就是就是啊[泪][泪] //@某小A_:我也怕冷。。。冬天想去死。。。北方人伤不起啊T^T,0
1193,哎必须出去溜达溜达，我快憋疯了[抓狂][抓狂]我真该早做决定定个十一的机票什么的，现在全晚了[哼][抓狂][抓狂],0
1194,先签后订的代价很大呀[泪],0
1195,//@tttbee: 金融业也不靠谱了 //@天吃星_?小能:穿黑西装的都是保安么 ？汇丰真无耻，找了这么多打手[晕],0
1196,陈坤边上那位罗圈儿腿是谁？王宝强就是个小丑，姜武嘛，演张飞李逵合适。 //@飞雪连天笑书神侠:吉普赛要饭的？[打哈欠] //@?乖: 哈哈哈，带个红白蓝是要赶火车回家过年。 //@娜斯: 赵涛和王宝宝这到底是怎么个意思捏不知道啊不知道[晕],0
1197,哇塞，要疯[哼] //@????：这谁这么没礼貌啊。。明明是老爷爷了[哈哈] //@嘻哈包袱铺刘星：我都大叔叔了[泪] //@傻了吧唧的白痴默默：大叔叔不可以跟小粉丝抢礼品！[抓狂],0
1198,姐的意思，我们占她的坑？！[思考]//@海淀猪宝宝: 推神马推，自己勇敢的跳进去不就得了？墨迹[怒骂] 回头坑都满了，您往哪跳？//@??嘉-不?-?喜:推你的人都掉进大坑了，您还英勇的屹立在坑边[阴险]//@胡胡-杨倩: 生命中有太多的不确定。有时，只是需要一股肯定的力量，推自己一把。,0
1199,不要删除！我还没看。。。。[泪] //@老沉:重。。。。重要声明！,0
1200,#图钉随手拍#我在#Table Mountain#，南非的鸵鸟蛋，超级可爱[赞]全世界只有中国禁止入境[做鬼脸][做鬼脸][做鬼脸][伤心][伤心][伤心] #旅行#  #生活# http://t.cn/zHGdIJU (免费下载http://t.cn/zj9vjC3 ),0
1201,茫茫帝都，雾失楼台，月迷大望路，桃源望断无归处[衰][兔子][奥特曼],0
1202,嗯，的确不是人造的。 //@任志强:不是人造的？ //@王巍w: //@老金曰: //@导演乔乔JOJO: //@官场能见度:多少条动物的生命才换来她粲然一笑？！[泪][泪][泪],0
1203,[衰] //@宇宙无敌超级吃包人:god !,0
1204,妈哟，这就是一天没穿袜子的下场，感觉以后再也离不开袜子了[衰]谁知道怎样才可以让这个泡消了[汗],0
1205,凌迟他们！ //@enjoycar:请查实，真如此，恶父五马分尸，恶妇凌迟 //@Laura_val:情妇造反啦  //@叶三八: 弄死这两个畜生！  //@孩儿他妈乐乐:抽死两个狗男女  //@育儿知识大百科:[怒],0
1206,说好的穿捉凹[嘻嘻]...敢吃的所有亲戚们，记得见面的时候都要穿捉凹[泪],0
1207,是说白羊缺心眼吗[衰],0
1208,野导无良！但景点点评的很到位！ //@新浪厦门:【新《旅游法》管住真导游 野导生意反而变好】昨日，记者再上鼓浪屿，与野导“过招”，结果走了15分钟，被要走30元。[衰]详情：http://t.cn/zRyb8xq,0
1209,换一次轮胎，学到了不少轮胎安全的知识，更意外的是，晶锐1.4入门版的车居然配备了全尺寸备胎！被斯柯达的实诚感动了[泪],0
1210,在会爬行和扶着站立之后，这黑老爷们儿开始蜕变为各种terminator[衰]。为了这每天几十分钟的惊讶，大笑，真不能再加班了。,0
1211,#远去的飞鹰##朱亚文# 新新又献大作了[嘻嘻]。。。。再次高志航与葛利儿[泪],0
1212,K，一个什么非凡的女装广告，被不同的账号@ 了好几次。我招谁惹谁了？[怒][怒][怒],0
1213,#可言可语#可可把我头发解下来，抱来她一整盒的发夹往我头上夹，完成后心满意足的说：妈妈，好美呀，你是世界上最美的。然后继续蛊惑我：等夏天来，让我帮你打扮然后你穿上裙子，出门肯定大家都会说你是美女……[泪]我摸着满头的发饰哭笑不得，宝贝女儿，让妈妈做你的美女就够，别让我出门行不？[黑线],0
1214,跟某人采风瑞金宾馆，一墙之隔的安静处所，一瞬间感觉回到了清迈四季；打算采风之后再尝美味翠华和好吃的凤梨酥，怎知遇到流浪小奶耽搁许久，美食待下次，希望救助小奶的围脖有作用。瑞金宾馆后西门，听说瑞金医院有虐猫医生[晕][晕] 我在:http://t.cn/zHHE9F3,0
1215,[泪][泪][爱你][爱你]好温暖，谢谢亲爱的。,0
1216,全抓齐啦，自己倒是修身养性，可真真是给了小人可乘之机，给恶人布下康庄大道呢[衰],0
